ID,No. of Trucks,Received Date,Data Source,Manifest of,Description of Cargo,Cargo Category,Status,Quantity,Units,Donating Country/ Organization,Donation Type,Crossing,Destination Recipient/ Partner,Data Period,Data Entry Type,Last Edited Time,,,,,,,,
45905,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Food Items,Food Items,Received,16,Pallets,ANERA,Humanitarian - INGO,Kerem Shalom,ANERA,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:07,,,,,,,,
45906,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Flour,Food Items,Received,1,Truck,WFP,Humanitarian - UN,Kerem Shalom,WFP,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:07,,,,,,,,
45907,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Firewood,Non-Food Items,Received,8,Pallets,WCK,Humanitarian - INGO,Kerem Shalom,WCK,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:07,,,,,,,,
45908,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Water,Food Items,Received,12,Pallets,WCK,Humanitarian - INGO,Kerem Shalom,WCK,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:07,,,,,,,,
45909,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Food Parcels,Food Items,Received,14,Pallets,WCK,Humanitarian - INGO,Kerem Shalom,WCK,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:07,,,,,,,,
45910,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Diapers,Non-Food Items,Received,16,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:07,,,,,,,,
45911,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Flour,Food Items,Received,22,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:07,,,,,,,,
45912,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Animal Fodder,Non-Food Items,Received,32,Pallets,FAO,Humanitarian - UN,Kerem Shalom,FAO,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:07,,,,,,,,
45913,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Diapers,Non-Food Items,Received,20,Pallets,Private Sector,Private Sector,Kerem Shalom,Private Sector,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:07,,,,,,,,
45914,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Flour,Food Items,Received,22,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:07,,,,,,,,
45915,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Cheese,Food Items,Received,24,Pallets,Private Sector,Private Sector,Kerem Shalom,Private Sector,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:07,,,,,,,,
45916,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Water,Food Items,Received,1,Truck,ERC,Humanitarian - PRCS,Kerem Shalom,PRCS,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:07,,,,,,,,
45917,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Oil,Food Items,Received,24,Pallets,Private Sector,Private Sector,Kerem Shalom,Private Sector,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:07,,,,,,,,
45918,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Shoes,Non-Food Items,Received,24,Pallets,Private Sector,Private Sector,Kerem Shalom,Private Sector,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:07,,,,,,,,
45919,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Onions,Food Items,Received,24,Pallets,Private Sector,Private Sector,Kerem Shalom,Private Sector,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:07,,,,,,,,
45920,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Food Parcels,Food Items,Received,18,Pallets,WCK,Humanitarian - INGO,Kerem Shalom,WCK,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:07,,,,,,,,
45921,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Flour,Food Items,Received,21,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:07,,,,,,,,
45922,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Flour,Food Items,Received,30,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:07,,,,,,,,
45923,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Flour,Food Items,Received,22,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:07,,,,,,,,
45924,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Food Parcels,Food Items,Received,28,Pallets,WFP,Humanitarian - UN,Kerem Shalom,WFP,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:07,,,,,,,,
45925,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Flour,Food Items,Received,16,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:07,,,,,,,,
45926,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Medical Supplies,Medical Supplies,Received,22,Pallets,WHO,Humanitarian - UN,Kerem Shalom,WHO,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:07,,,,,,,,
45927,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Animal Fodder,Non-Food Items,Received,18,Pallets,FAO,Humanitarian - UN,Kerem Shalom,FAO,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:07,,,,,,,,
45928,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Flour,Food Items,Received,22,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:07,,,,,,,,
45929,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Oil,Food Items,Received,22,Pallets,Private Sector,Private Sector,Kerem Shalom,Private Sector,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45930,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Food Parcels,Food Items,Received,12,Pallets,WCK,Humanitarian - INGO,Kerem Shalom,WCK,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45931,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Flour,Food Items,Received,28,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45932,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Food Parcels,Food Items,Received,14,Pallets,WCK,Humanitarian - INGO,Kerem Shalom,WCK,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45933,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Flour,Food Items,Received,22,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45934,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Mattresses,Non-Food Items,Received,22,Pallets,UNOPS,Humanitarian - UN,Kerem Shalom,UNOPS,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45935,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Pasta + Water,Food Items,Received,14,Pallets,WCK,Humanitarian - INGO,Kerem Shalom,WCK,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45936,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Mattresses,Non-Food Items,Received,28,Pallets,IOM,Humanitarian - UN,Kerem Shalom,IOM,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45937,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Mattresses,Non-Food Items,Received,26,Pallets,IOM,Humanitarian - UN,Kerem Shalom,IOM,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45938,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Charcoal,Non-Food Items,Received,10,Pallets,WCK,Humanitarian - INGO,Kerem Shalom,WCK,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45939,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Water,Food Items,Received,24,Pallets,ERC,Humanitarian - PRCS,Kerem Shalom,PRCS,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45940,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Food Parcels,Food Items,Received,37,Pallets,WFP,Humanitarian - UN,Kerem Shalom,WFP,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45941,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Flour,Food Items,Received,22,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45942,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Flour,Food Items,Received,24,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45943,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Oil,Food Items,Received,22,Pallets,Private Sector,Private Sector,Kerem Shalom,Private Sector,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45944,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Nylon Bags,Non-Food Items,Received,22,Pallets,Private Sector,Private Sector,Kerem Shalom,Private Sector,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45945,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Flour,Food Items,Received,1,Truck,WFP,Humanitarian - UN,Kerem Shalom,WFP,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45946,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Mattresses,Non-Food Items,Received,14,Pallets,UNOPS,Humanitarian - UN,Kerem Shalom,UNOPS,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45947,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Honey,Food Items,Received,24,Pallets,Private Sector,Private Sector,Kerem Shalom,Private Sector,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45948,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Flour,Food Items,Received,20,Pallets,WFP,Humanitarian - UN,Kerem Shalom,WFP,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45949,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Flour,Food Items,Received,16,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45950,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Pasta + Yeast,Food Items,Received,23,Pallets,WFP,Humanitarian - UN,Kerem Shalom,WFP,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45951,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Food Parcels,Food Items,Received,12,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45952,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Oil + Yeast,Food Items,Received,30,Pallets,WFP,Humanitarian - UN,Kerem Shalom,WFP,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45953,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Juice,Food Items,Received,30,Pallets,Private Sector,Private Sector,Kerem Shalom,Private Sector,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45954,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Flour,Food Items,Received,26,Pallets,WFP,Humanitarian - UN,Kerem Shalom,WFP,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45955,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Spices + Beans,Food Items,Received,9,Pallets,Private Sector,Private Sector,Kerem Shalom,Private Sector,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45956,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Cake,Food Items,Received,34,Pallets,Private Sector,Private Sector,Kerem Shalom,Private Sector,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45957,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Flour,Food Items,Received,30,Pallets,WFP,Humanitarian - UN,Kerem Shalom,WFP,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45958,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Juice,Food Items,Received,24,Pallets,Private Sector,Private Sector,Kerem Shalom,Private Sector,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45959,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Toilet Paper,Non-Food Items,Received,18,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45960,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Flour,Food Items,Received,14,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45961,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Water,Food Items,Received,22,Pallets,ERC,Humanitarian - PRCS,Kerem Shalom,PRCS,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45962,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Pasta,Food Items,Received,30,Pallets,WFP,Humanitarian - UN,Kerem Shalom,WFP,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45963,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Rice + Flour,Food Items,Received,30,Pallets,WFP,Humanitarian - UN,Kerem Shalom,WFP,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45964,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Flour,Food Items,Received,1,Truck,WFP,Humanitarian - UN,Kerem Shalom,WFP,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45965,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Semolina,Food Items,Received,20,Pallets,Private Sector,Private Sector,Kerem Shalom,Private Sector,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45966,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Water,Food Items,Received,24,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45967,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Biscuits + Food Parcels + Yeast,Food Items,Received,21,Pallets,WFP,Humanitarian - UN,Kerem Shalom,WFP,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45968,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Spices,Food Items,Received,19,Pallets,Private Sector,Private Sector,Kerem Shalom,Private Sector,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45969,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Flour,Food Items,Received,28,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45970,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Corn + Starch,Food Items,Received,24,Pallets,Private Sector,Private Sector,Kerem Shalom,Private Sector,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45971,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Flour,Food Items,Received,1,Truck,WFP,Humanitarian - UN,Kerem Shalom,WFP,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45972,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Flour,Food Items,Received,1,Truck,WFP,Humanitarian - UN,Kerem Shalom,WFP,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45973,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Hygiene Kits,Non-Food Items,Received,18,Pallets,UNICEF,Humanitarian - UN,Kerem Shalom,UNICEF,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45974,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Croissant + Water,Food Items,Received,24,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45975,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Water,Food Items,Received,32,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45976,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Diapers,Non-Food Items,Received,14,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45977,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Hygiene Kits,Non-Food Items,Received,22,Pallets,UNICEF,Humanitarian - UN,Kerem Shalom,UNICEF,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45978,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Flour,Food Items,Received,1,Truck,WFP,Humanitarian - UN,Kerem Shalom,WFP,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45979,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Wheelchairs + Mattresses + Flour,Mixed Items,Received,28,Pallets,WFP,Humanitarian - UN,Kerem Shalom,WFP,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45980,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Flour,Food Items,Received,14,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45981,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Semolina,Food Items,Received,20,Pallets,Private Sector,Private Sector,Kerem Shalom,Private Sector,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45982,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Flour,Food Items,Received,22,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45983,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Tarpaulins + Blankets,Non-Food Items,Received,24,Pallets,IOM + NRC,Humanitarian - UN,Kerem Shalom,IOM + NRC,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45984,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Diapers,Non-Food Items,Received,16,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45985,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Flour,Food Items,Received,12,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45986,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Flour,Food Items,Received,14,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45987,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Food Parcels,Food Items,Received,22,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45988,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Potatoes,Food Items,Received,26,Pallets,Private Sector,Private Sector,Kerem Shalom,Private Sector,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45989,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Oil,Food Items,Received,22,Pallets,Private Sector,Private Sector,Kerem Shalom,Private Sector,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45990,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Diapers,Non-Food Items,Received,16,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45991,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Coffee,Food Items,Received,26,Pallets,Private Sector,Private Sector,Kerem Shalom,Private Sector,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45992,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Flour,Food Items,Received,24,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45993,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Food Parcels,Food Items,Received,12,Pallets,ERC,Humanitarian - PRCS,Kerem Shalom,PRCS,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45994,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Flour,Food Items,Received,1,Truck,ERC,Humanitarian - PRCS,Kerem Shalom,PRCS,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45995,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Diapers,Non-Food Items,Received,26,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45996,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Diapers,Non-Food Items,Received,22,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45997,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Flour,Food Items,Received,22,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45998,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Flour,Food Items,Received,16,Pallets,UNRWA,Humanitarian - UN,Kerem Shalom,UNRWA,Historical Data (before Rafah Operation),Unknown,2024-05-03 20:56:08,,,,,,,,
45999,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Hygiene Kits,Non-Food Items,Received,30,Pallets,Kuwait,Humanitarian - PRCS,Rafah Crossing,PRCS,Historical Data (before Rafah Operation),Unknown,2024-05-03 21:06:26,,,,,,,,
46000,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Hygiene Kits,Non-Food Items,Received,30,Pallets,Kuwait,Humanitarian - PRCS,Rafah Crossing,PRCS,Historical Data (before Rafah Operation),Unknown,2024-05-03 21:06:26,,,,,,,,
46001,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Food Parcels,Food Items,Received,30,Pallets,Turkey ,Humanitarian - PRCS,Rafah Crossing,PRCS,Historical Data (before Rafah Operation),Unknown,2024-05-03 21:06:26,,,,,,,,
46002,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Food Parcels,Food Items,Received,30,Pallets,Turkey ,Humanitarian - PRCS,Rafah Crossing,PRCS,Historical Data (before Rafah Operation),Unknown,2024-05-03 21:06:26,,,,,,,,
46003,1,2024-05-03,UNRWA,Non-Manifest (2024-05-03),Food Parcels,Food Items,Received,30,Pallets,Turkey ,Humanitarian - PRCS,Rafah Crossing,PRCS,Historical Data (before Rafah Operation),Unknown,2024-05-03 21:06:26,,,,,,,,
